meanWidth,meanHeight,meanLength,meanVolume,countStacking,countTurnover,boxesCount,loadingWidth,loadingHeight,loadingLength,density_percent
19.867697594501717,23.436426116838486,2389.319587628866,25689295.25945017,1,1,582,2480.0,2860.0,13600.0,19.32758
19.867697594501717,23.436426116838486,2389.319587628866,25689295.25945017,1,1,582,2480.0,2860.0,13600.0,19.32758
1000.0,2450.0,1200.0,2940000000.0,0,0,20,2490.0,2590.0,13490.0,85.14261
32.33977455716586,38.4975845410628,2366.1529790660225,59833187.929146536,616,0,621,2480.0,2860.0,13600.0,45.57738
34.249196141479096,39.239549839228296,2364.406752411576,60992298.55948553,622,0,622,2480.0,2860.0,13600.0,39.69315
32.33977455716586,38.4975845410628,2366.1529790660225,59833187.929146536,616,0,621,2480.0,2860.0,13600.0,45.57738
460.0,830.0,1750.0,668150000.0,17,17,17,2040.0,2674.0,8880.0,94.98723
450.0,831.25,1551.0,590935450.0,8,8,8,1978.0,2100.0,4168.0,72.1063
680.625,866.25,1663.3125,1053483287.5,32,0,32,2480.0,2860.0,13600.0,63.5741
574.1666666666666,865.0,1661.0833333333333,899496383.3333334,24,0,24,2400.0,2300.0,6120.0,83.807
680.625,866.25,1663.3125,1053483287.5,32,0,32,2480.0,2860.0,13600.0,63.5741
32.33977455716586,38.4975845410628,2366.1529790660225,59833187.929146536,616,0,621,2480.0,2860.0,13600.0,45.57738
34.249196141479096,39.239549839228296,2364.406752411576,60992298.55948553,622,0,622,2480.0,2860.0,13600.0,39.69315
32.33977455716586,38.4975845410628,2366.1529790660225,59833187.929146536,616,0,621,2480.0,2860.0,13600.0,45.57738
1220.0,2075.714285714286,1994.2857142857142,5268378285.714286,0,0,7,2480.0,2860.0,13600.0,78.91708
42.353035143769965,56.62460063897763,2365.752396166134,114250140.10223642,616,0,626,2480.0,2860.0,13600.0,90.61593
587.5,906.25,805.0,412061500.0,0,0,4,1978.0,2100.0,4168.0,14.9335
587.5,906.25,805.0,412061500.0,0,0,4,2400.0,1615.0,3700.0,11.97505
690.0,1155.0,844.0,802649200.0,0,0,5,2600.0,2650.0,9700.0,50.05701
418.9012345679012,719.4074074074074,751.6666666666666,190687328.8888889,0,0,81,2480.0,2650.0,13600.0,32.71058
457.06535947712416,615.5032679738562,865.9150326797386,217618781.96078432,125,0,153,2480.0,2650.0,13600.0,67.60336
685.3333333333334,721.3333333333334,1353.3333333333333,674725333.3333334,30,0,30,2352.0,2393.0,5898.0,67.13935
685.3333333333334,721.3333333333334,1353.3333333333333,674725333.3333334,30,0,30,2352.0,2393.0,12032.0,50.1386
685.3333333333334,721.3333333333334,1353.3333333333333,674725333.3333334,14,0,30,2352.0,2393.0,12032.0,51.57113
1100.0,1100.0,3000.0,3630000000.0,13,0,13,2432.0,2698.0,12032.0,73.3037
490.0,570.0,1290.0,360297000.0,8,0,8,1000.0,2300.0,1300.0,100.0
824.0,1321.3333333333333,1698.6666666666667,1430684000.0,0,0,15,2600.0,2650.0,9700.0,34.03689
1145.4545454545455,1800.0,2181.818181818182,4242409090.909091,11,5,11,2352.0,2385.0,12032.0,79.47428
1200.0,1841.6666666666667,2216.6666666666665,4785875000.0,12,6,12,2352.0,2698.0,12032.0,83.58086
347.27272727272725,457.27272727272725,1130.0,181233454.54545453,11,11,11,800.0,2300.0,1200.0,95.1275
296.15384615384613,320.8333333333333,585.2564102564103,217872115.3846154,312,306,312,2352.0,2698.0,12032.0,93.90776
277.26377952755905,283.8582677165354,548.6220472440945,119127952.75590551,508,505,508,2352.0,2698.0,12032.0,86.3447
291.16022099447514,312.43093922651934,576.243093922652,192634530.38674033,362,356,362,2352.0,2698.0,12032.0,94.77509
1200.0,1800.0,1200.0,2592000000.0,24,24,24,2432.0,2698.0,12032.0,98.68421
283.698296836983,301.21654501216545,564.4768856447689,147754987.83454987,411,405,411,2352.0,2698.0,12032.0,82.53449
277.26377952755905,283.8582677165354,548.6220472440945,119127952.75590551,508,505,508,2352.0,2698.0,12032.0,86.3447
292.9824561403509,315.4970760233918,579.53216374269,201844035.0877193,342,336,342,2352.0,2698.0,12032.0,95.36462
433.3333333333333,366.6666666666667,566.6666666666666,89666666.66666667,90,90,90,2352.0,2393.0,5898.0,64.63815
450.0,400.0,550.0,98500000.0,0,60,60,2352.0,2393.0,5898.0,72.20561
441.6666666666667,383.3333333333333,558.3333333333334,94083333.33333333,0,72,72,2352.0,2393.0,5898.0,82.76155
350.0,476.0,1000.0,166600000.0,40,40,40,2600.0,2650.0,9700.0,94.23802
277.77777777777777,397.5845410628019,2108.695652173913,303574879.22705317,207,206,207,2490.0,2590.0,13490.0,76.90801
272.803738317757,395.23364485981307,2067.1028037383176,294752411.21495324,214,213,214,2490.0,2590.0,13490.0,77.19809
1250.0,1900.0,4800.0,11400000000.0,1,1,1,2352.0,2393.0,5898.0,100.0
796.25,943.75,1513.125,1149888750.0,16,16,16,2352.0,2393.0,5898.0,62.43912
545.9629629629629,481.6666666666667,351.2037037037037,90702911.1111111,53,4,54,2352.0,2393.0,5898.0,82.43436
250.0,220.0,290.0,15950000.0,50,0,50,800.0,2000.0,1200.0,79.11392
250.0,220.0,290.0,15950000.0,100,0,100,800.0,2000.0,1200.0,87.90436
890.9090909090909,1881.8181818181818,1427.2727272727273,2420727272.7272725,0,0,22,2400.0,2650.0,13600.0,85.87461
250.0,220.0,290.0,15950000.0,60,0,60,800.0,1200.0,1200.0,94.93671
800.0,1800.0,1200.0,1728000000.0,33,33,33,2490.0,2590.0,13490.0,100.0
800.0,1800.0,1200.0,1728000000.0,33,33,33,2490.0,2590.0,13490.0,100.0
959.5238095238095,864.7619047619048,1892.3809523809523,1447677142.857143,21,21,21,2490.0,2590.0,13490.0,49.18831
842.8571428571429,2443.9285714285716,1200.0,2471550000.0,3,28,28,2432.0,2698.0,12032.0,96.98482
846.1538461538462,2443.846153846154,1200.0,2481115384.6153846,3,26,26,2432.0,2698.0,12032.0,96.86343
1678.235294117647,131.1764705882353,4828.882352941177,988106776.4705882,34,0,34,2490.0,2590.0,13490.0,77.77562
492.57575757575756,122.72727272727273,965.9090909090909,61142431.81818182,33,0,33,1978.0,2100.0,4168.0,36.05152
800.0,800.0,1200.0,768000000.0,0,0,33,2490.0,2590.0,13490.0,100.0
380.0,122.77777777777777,561.0,26173766.666666668,1800,0,1800,2480.0,2860.0,13600.0,81.41647
1000.0,1450.0,1550.0,2247500000.0,4,4,4,2352.0,2393.0,5898.0,100.0
414.06451612903226,792.2903225806451,1723.8709677419354,554385320.0,31,0,31,2352.0,2393.0,5898.0,75.40325
640.0,576.6666666666666,1346.6666666666667,510720000.0,3,3,3,1000.0,2330.0,1300.0,93.33333
510.0,472.0,786.0,232643400.0,5,5,5,1000.0,2330.0,1100.0,89.60319
425.0,458.75,446.25,87202500.0,16,16,16,1000.0,2330.0,1100.0,93.80042
417.85714285714283,452.14285714285717,608.5714285714286,113200000.0,14,14,14,1000.0,2330.0,1100.0,64.4102
417.85714285714283,452.14285714285717,608.5714285714286,113200000.0,14,14,14,1000.0,2330.0,1100.0,64.4102
371.25,356.875,567.5,96023562.5,16,16,16,800.0,2500.0,1202.0,69.76986
353.1578947368421,362.10526315789474,592.1052631578947,80416210.5263158,19,19,19,800.0,2500.0,1210.0,73.23593
347.36842105263156,353.6842105263158,586.3157894736842,76749473.68421052,19,19,19,800.0,2330.0,1200.0,69.55128
844.4444444444445,2443.8888888888887,1200.0,2476155555.5555553,3,27,27,2432.0,2698.0,12032.0,93.69534
844.4444444444445,2500.0,1200.0,2533333333.3333335,3,27,27,2432.0,2698.0,12032.0,93.75
1018.0,1153.0,1801.0,2103976400.0,5,5,5,2352.0,2393.0,5898.0,56.73185
973.0,1058.0,1660.0,1785524400.0,5,5,5,2352.0,2393.0,5898.0,52.31018
878.7878787878788,1830.3030303030303,990.9090909090909,1584969696.969697,0,0,33,2400.0,2650.0,13600.0,83.18066
867.1428571428571,1236.4285714285713,1950.7142857142858,1763202142.857143,7,7,7,2352.0,2698.0,12032.0,33.7685
955.3846153846154,1418.076923076923,2213.4615384615386,3239130384.6153846,13,13,13,2352.0,2698.0,12032.0,63.99743
1077.0833333333333,1598.75,1752.0833333333333,4831105833.333333,12,12,12,2352.0,2698.0,12032.0,77.09112
2160.0,950.0,4775.0,11876750000.0,6,6,6,2490.0,2590.0,13490.0,83.19503
441.1764705882353,375.29411764705884,2064.705882352941,773058823.5294118,12,10,17,2480.0,2860.0,13600.0,69.2705
441.1764705882353,375.29411764705884,2064.705882352941,773058823.5294118,11,9,17,2480.0,2860.0,13600.0,26.25879
563.0,630.0,702.0,248992380.0,183,183,183,2500.0,2472.0,9550.0,95.01188
2200.0,2200.0,4000.0,19360000000.0,3,3,3,2352.0,2385.0,12032.0,100.0
840.0,1300.0,1040.0,1135680000.0,22,22,22,2352.0,2393.0,12032.0,74.01656
100.0,120.0,120.0,1440000.0,12,0,12,240.0,295.0,315.0,100.0
1090.625,862.5,1475.0,2194181250.0,0,0,16,2490.0,2590.0,13490.0,45.44157
1085.2941176470588,817.6470588235294,1447.0588235294117,2070994117.6470587,0,0,17,2480.0,2860.0,13600.0,45.38469
448.0,366.0,517.3333333333334,82708800.0,15,0,15,800.0,1800.0,1200.0,75.85736
105.0,150.0,565.0,8898750.0,510,510,510,2352.0,2698.0,5898.0,71.91084
497.85714285714283,322.85714285714283,573.5714285714286,92093357.14285715,14,5,14,800.0,1800.0,1200.0,75.8773
497.85714285714283,322.85714285714283,573.5714285714286,92093357.14285715,14,5,14,800.0,1800.0,1200.0,75.8773
497.85714285714283,322.85714285714283,573.5714285714286,92093357.14285715,14,5,14,800.0,1800.0,1200.0,75.8773
425.8333333333333,436.6666666666667,474.1666666666667,97742916.66666667,12,5,12,800.0,1800.0,1200.0,78.38664
452.6666666666667,412.0,502.0,100893000.0,15,5,15,800.0,2300.0,1200.0,73.3234
460.7142857142857,427.85714285714283,500.7142857142857,107514214.28571428,14,6,14,800.0,2300.0,1200.0,76.01401
479.2857142857143,430.7142857142857,512.1428571428571,114926214.28571428,14,6,14,800.0,2300.0,1200.0,81.25439
479.2857142857143,430.7142857142857,512.1428571428571,114926214.28571428,14,6,14,800.0,2300.0,1200.0,81.25439
730.0,730.0,2712.0,1445224800.0,13,13,13,2040.0,2674.0,8880.0,72.22222
730.0,730.0,2712.0,1445224800.0,13,13,13,2040.0,2674.0,8880.0,72.22222
1600.0,1250.0,2550.0,4893000000.0,2,2,2,1870.0,2135.0,3050.0,91.37255
300.0,210.0,550.0,34650000.0,32,32,32,800.0,2000.0,1200.0,95.65217
550.0,210.0,300.0,34650000.0,32,32,32,800.0,2000.0,1200.0,95.65217
550.0,210.0,300.0,34650000.0,32,32,32,1000.0,2000.0,1200.0,86.27451
550.0,210.0,300.0,34650000.0,48,48,48,1000.0,2000.0,1200.0,97.05882
905.5555555555555,1922.2222222222222,1177.7777777777778,1959444444.4444444,0,0,9,2352.0,2698.0,5898.0,69.42476
922.7272727272727,1927.2727272727273,1181.8181818181818,2028636363.6363637,0,0,11,2352.0,2698.0,5898.0,81.79026
895.0,1890.0,1180.0,1917100000.0,0,0,10,2352.0,2698.0,5898.0,81.2606
550.0,330.0,810.0,147015000.0,8,8,8,800.0,2000.0,1200.0,94.73684
313.98104265402844,341.9431279620853,610.6635071090047,299360900.47393364,211,206,211,2352.0,2698.0,12032.0,91.04099
940.5882352941177,1500.0,1412.3529411764705,2005120588.235294,0,0,17,2480.0,2860.0,13600.0,87.51849
1100.0,1620.0,1440.0,2677900000.0,0,0,10,2400.0,2650.0,13600.0,63.27741
1100.0,1620.0,1440.0,2677900000.0,0,0,10,2400.0,2650.0,13600.0,63.27741
1005.0,190.0,1250.0,238687500.0,20,0,20,2490.0,2590.0,13490.0,99.03917
300.0,200.0,9000.0,540000000.0,16,16,16,2490.0,2590.0,13490.0,80.03557
883.3333333333334,1883.3333333333333,1325.0,2244333333.3333335,0,0,24,2400.0,2650.0,13600.0,86.85501
506.1904761904762,231.9047619047619,1570.0,275198095.2380952,42,42,42,2352.0,2393.0,12032.0,53.85776
1005.0,190.0,1250.0,238687500.0,20,0,20,2490.0,2590.0,13490.0,99.03917
1005.0,794.1176470588235,1250.0,997610294.117647,17,10,17,2490.0,2590.0,13490.0,45.1333
1005.0,1747.0588235294117,1250.0,2194742647.0588236,17,0,17,2490.0,2590.0,13490.0,89.50412
1005.0,1747.0588235294117,1250.0,2194742647.0588236,17,0,17,2490.0,2590.0,13490.0,91.6915
414.06451612903226,792.2903225806451,1723.8709677419354,554385320.0,31,0,31,2352.0,2393.0,5898.0,75.40325
935.8823529411765,976.4705882352941,2852.9411764705883,2027117647.0588236,17,16,17,2480.0,2860.0,13600.0,40.8035
935.8823529411765,976.4705882352941,2852.9411764705883,2027117647.0588236,17,0,17,2480.0,2860.0,13600.0,57.18339
550.0,810.0,330.0,147015000.0,12,12,12,1000.0,2000.0,1200.0,100.0
550.0,810.0,330.0,147015000.0,9,9,9,800.0,2000.0,1200.0,93.46154
550.0,810.0,330.0,147015000.0,12,12,12,1000.0,2000.0,1200.0,100.0
827.4285714285714,196.0,2399.1428571428573,349824000.0,35,35,35,2352.0,2385.0,12032.0,40.82913
1055.0,905.0,1200.0,1130760000.0,12,12,12,2480.0,2700.0,5800.0,57.13679
460.0,780.0,900.0,322920000.0,115,115,115,2600.0,2650.0,9700.0,92.61204
460.0,780.0,900.0,322920000.0,180,180,180,2600.0,2650.0,9700.0,89.19566
302.097516099356,112.52069917203312,418.1416743330267,18153854.64581417,1087,0,1087,2352.0,2385.0,12032.0,62.75112
302.097516099356,112.52069917203312,418.1416743330267,18153854.64581417,1087,0,1087,2352.0,2385.0,12032.0,62.75112
302.097516099356,112.52069917203312,418.1416743330267,18153854.64581417,1087,0,1087,2352.0,2385.0,12032.0,62.75112
200.0,200.0,250.0,10000000.0,100,100,100,800.0,2000.0,1200.0,86.80556
891.7241379310345,463.7931034482759,2949.310344827586,1338755655.1724138,29,0,29,2352.0,2385.0,12032.0,68.59527
502.7027027027027,326.6216216216216,506.27027027027026,252921729.72972974,12,12,37,2352.0,2698.0,12032.0,36.53614
810.0,1300.0,1155.0,2735000000.0,0,7,10,2490.0,2590.0,13490.0,69.94527
810.0,1300.0,1155.0,2735000000.0,0,5,10,2490.0,2590.0,13490.0,69.94527
367.77777777777777,338.8888888888889,487.77777777777777,61822666.666666664,9,9,9,800.0,2000.0,1200.0,75.59837
988.2352941176471,607.3529411764706,941.1764705882352,549176470.5882353,0,0,17,2352.0,2698.0,12032.0,44.70031
1166.0,880.0,1100.0,1105200000.0,0,0,20,2352.0,2698.0,12032.0,81.01689
454.6666666666667,425.3333333333333,527.3333333333334,108538666.66666667,15,5,15,800.0,2300.0,1200.0,75.71057
1144.4444444444443,700.0,1722.2222222222222,1778333333.3333333,27,27,27,2480.0,2860.0,13600.0,87.39534
1144.4444444444443,700.0,1722.2222222222222,1778333333.3333333,27,27,27,2480.0,2860.0,13600.0,87.39534
1192.857142857143,760.7142857142857,2014.2857142857142,2532857142.857143,28,28,28,2480.0,2860.0,13600.0,83.32393
900.0,660.0,3860.0,2802000000.0,15,15,15,2490.0,2590.0,13490.0,90.50388
639.4117647058823,734.1176470588235,1368.8235294117646,782940470.5882353,17,0,17,2352.0,2393.0,5898.0,51.64177
983.3333333333334,583.3333333333334,2183.3333333333335,1103750000.0,36,36,36,2480.0,2860.0,13600.0,72.5886
994.5454545454545,1420.909090909091,1201.8181818181818,1649485454.5454545,0,0,11,2480.0,2860.0,13600.0,62.90965
994.5454545454545,1420.909090909091,1201.8181818181818,1649485454.5454545,0,0,11,2490.0,2590.0,13490.0,66.39771
983.3333333333334,583.3333333333334,2183.3333333333335,1103750000.0,36,0,36,2480.0,2860.0,13600.0,81.91095
1026.1538461538462,1479.2307692307693,1309.2307692307693,2027103076.9230769,0,0,13,2490.0,2590.0,13490.0,62.45954
500.0,300.0,1000.0,150000000.0,17,17,17,1978.0,2100.0,3089.0,71.62117
488.8888888888889,311.1111111111111,972.2222222222222,145833333.33333334,18,18,18,1978.0,2100.0,3089.0,71.60344
800.0,1250.0,1200.0,1200000000.0,68,68,68,2480.0,2860.0,13600.0,96.77419
200.0,200.0,400.0,16000000.0,96,96,96,800.0,2000.0,1200.0,100.0
1600.0,2100.0,2200.0,7392000000.0,2,2,2,2490.0,2590.0,13490.0,100.0
1547.2,1885.8,2898.0,12049969532.0,0,5,5,2490.0,2590.0,13490.0,90.36453
1800.0,2750.0,2150.0,10956000000.0,0,2,2,2490.0,2590.0,13490.0,96.793
1800.0,2700.0,2200.0,10956000000.0,1,2,2,2490.0,2590.0,13490.0,92.22222
1578.6666666666667,1643.0,2396.6666666666665,10488615886.666666,0,3,3,2490.0,2590.0,13490.0,60.24496
1700.0,2150.0,3200.0,12674000000.0,3,4,4,2490.0,2590.0,13490.0,83.49144
460.0,780.0,900.0,322920000.0,156,0,156,2600.0,2650.0,9700.0,98.94292
600.0,600.0,1500.0,540000000.0,112,0,112,2352.0,2698.0,12032.0,100.0
600.0,600.0,1250.0,450000000.0,116,0,116,2352.0,2698.0,12032.0,97.97297
1235.4545454545455,1119.5454545454545,1076.3636363636363,1471451454.5454545,0,0,22,2480.0,2650.0,13600.0,58.77584
1235.4545454545455,1119.5454545454545,1076.3636363636363,1471451454.5454545,0,0,22,2480.0,2650.0,13600.0,58.77584
617.3684210526316,416.3157894736842,2055.2631578947367,722696421.0526316,19,0,19,2352.0,2393.0,5898.0,73.86907
592.2222222222222,761.6666666666666,1134.4444444444443,2237791222.2222223,16,16,18,2352.0,2385.0,12032.0,70.62405
1181.857142857143,712.1428571428571,3223.285714285714,4080570383.142857,0,0,7,2480.0,2650.0,13600.0,68.5743
1235.4545454545455,1119.5454545454545,1076.3636363636363,1471451454.5454545,0,0,22,2480.0,2650.0,13600.0,58.77584
1235.4545454545455,1119.5454545454545,1076.3636363636363,1471451454.5454545,0,0,22,2480.0,2650.0,13600.0,58.77584
470.0,215.0,610.0,61640500.0,924,924,924,2280.0,2550.0,11500.0,97.07831
470.0,215.0,610.0,61640500.0,924,0,924,2280.0,2550.0,11500.0,97.37506
824.6428571428571,1056.7857142857142,1133.9285714285713,1642065892.857143,0,0,28,2480.0,2650.0,13600.0,64.15036
350.0,260.0,500.0,45500000.0,29,29,29,800.0,1750.0,1200.0,82.67544
910.0,150.0,1200.0,163800000.0,200,200,200,2480.0,2860.0,13600.0,96.36768
350.0,260.0,500.0,45500000.0,29,29,29,800.0,1750.0,1200.0,82.67544
605.3571428571429,666.0714285714286,1093.9285714285713,623986000.0,28,0,28,2352.0,2393.0,5898.0,67.78855
221.1046511627907,190.13953488372093,335.4418604651163,13938518.38372093,86,0,86,800.0,1800.0,1200.0,69.48575
210.16666666666666,238.01388888888889,305.2916666666667,14694282.763888888,72,0,72,800.0,1800.0,1200.0,62.12352
221.27397260273972,220.83561643835617,333.3150684931507,16233467.191780822,73,0,73,800.0,1800.0,1200.0,69.38607
210.16666666666666,238.01388888888889,305.2916666666667,14694282.763888888,72,0,72,800.0,1800.0,1200.0,62.12352
1200.0,1250.0,3300.0,4950000000.0,16,16,16,2480.0,2860.0,13600.0,100.0
1175.0,825.0,2775.0,2992500000.0,24,24,24,2480.0,2860.0,13600.0,96.11241
1200.0,1250.0,3300.0,4950000000.0,16,16,16,2480.0,2860.0,13600.0,100.0
1182.0,944.0,2922.0,3540600000.0,16,16,25,2480.0,2860.0,13600.0,96.03554
295.7464788732394,322.84507042253523,235.6338028169014,24677453.521126762,355,355,355,2210.0,1960.0,4850.0,71.11329
500.0,700.0,800.0,280000000.0,100,100,100,2490.0,2590.0,13490.0,88.65248
340.0,475.0,680.0,110255000.0,200,200,200,2352.0,2385.0,12032.0,78.71894
341.71875,479.296875,683.4375,112359609.375,512,512,512,2352.0,2385.0,12032.0,88.15806
341.71875,479.296875,683.4375,112359609.375,512,512,512,2352.0,2385.0,12032.0,87.99219
666.6666666666666,600.0,966.6666666666666,394000000.0,6,6,6,1978.0,2100.0,4168.0,82.99629
1040.0,1144.6666666666667,621.3333333333334,763083333.3333334,75,75,75,2480.0,2860.0,13600.0,79.32225
1126.851851851852,905.0925925925926,596.7592592592592,596738425.925926,108,108,108,2480.0,2860.0,13600.0,82.43559
1126.851851851852,905.0925925925926,596.7592592592592,596738425.925926,108,73,108,2480.0,2860.0,13600.0,80.69243
1112.4031007751937,881.0852713178294,609.3023255813954,572274031.007752,129,89,129,2480.0,2860.0,13600.0,81.48355
300.0,3100.0,2000.0,1860000000.0,30,30,30,2490.0,2590.0,13490.0,93.1677
296.73885573885576,309.61038961038963,248.27553527553528,26029938.526851527,2849,0,2849,2352.0,2698.0,12032.0,97.23703
300.0,3100.0,2000.0,1860000000.0,30,30,30,2490.0,2590.0,13490.0,93.1677
304.99548192771084,321.1750753012048,262.26844879518075,27910586.419804215,2656,0,2656,2352.0,2698.0,12032.0,97.09122
523.2352941176471,449.70588235294116,1237.3529411764705,218472360.29411766,17,17,17,1870.0,2135.0,3050.0,65.46077
503.40909090909093,658.4090909090909,1067.5,211412823.86363637,19,21,22,1870.0,2135.0,3050.0,62.77504
503.40909090909093,658.4090909090909,1067.5,211412823.86363637,18,21,22,1870.0,2135.0,3050.0,42.04208
569.3181818181819,592.5,1067.5,211412823.86363637,18,20,22,1870.0,2135.0,3050.0,57.59296
569.3181818181819,592.5,1067.5,211412823.86363637,18,16,22,1870.0,2135.0,3050.0,42.01936
1110.0,612.5,1390.0,935250000.0,0,0,20,2480.0,2860.0,13600.0,74.49223
800.0,1900.0,1057.142857142857,1606857142.857143,0,0,7,2400.0,2650.0,13600.0,82.22222
350.0,120.0,530.0,22260000.0,32,32,32,800.0,2000.0,1200.0,100.0
350.0,120.0,530.0,22260000.0,60,60,60,800.0,2000.0,1200.0,100.0
983.3333333333334,583.3333333333334,2183.3333333333335,1103750000.0,36,0,36,2480.0,2860.0,13600.0,81.91095
815.3846153846154,1900.0,992.3076923076923,1555076923.0769231,0,0,26,2400.0,2650.0,13600.0,96.37681
217.5,202.1153846153846,282.5,13915730.76923077,52,52,52,800.0,2000.0,1200.0,79.34408
217.5,202.1153846153846,282.5,13915730.76923077,52,52,52,800.0,2000.0,1200.0,79.34408
236.4,204.4,317.6,18144720.0,5,25,25,800.0,2000.0,1200.0,78.75313
1707.5,2450.0,2782.5,11831876250.0,0,4,4,2480.0,2860.0,13600.0,70.27402
396.22641509433964,413.58490566037733,2007.5471698113208,310098113.2075472,53,53,53,2490.0,2590.0,13490.0,69.50217
367.9668049792531,426.3900414937759,2064.066390041494,319370091.28630704,241,241,241,2490.0,2590.0,13490.0,91.03864
360.0,90.0,420.0,13608000.0,60,60,60,800.0,2000.0,1200.0,96.92308
360.0,90.0,420.0,13608000.0,120,120,120,800.0,2000.0,1200.0,96.92308
300.0,50.0,3571.4285714285716,53571428.571428575,56,56,56,2352.0,2393.0,5898.0,51.02041
208.88888888888889,77.33333333333333,1151.3131313131314,18089696.96969697,495,495,495,2352.0,2393.0,5898.0,80.87282
260.2040816326531,77.41496598639456,1917.687074829932,32888775.51020408,147,147,147,2352.0,2393.0,5898.0,19.36201
270.5449438202247,83.89887640449439,1659.2808988764045,26685400.0,890,890,890,2352.0,2393.0,5898.0,74.43785
757.5,1427.5,1817.5,2221767000.0,4,4,4,2480.0,2860.0,13600.0,73.58014
1654.6666666666667,1221.6666666666667,2655.1666666666665,7929772650.0,6,6,6,2480.0,2860.0,13600.0,63.06331
330.0,260.0,760.0,65208000.0,24,24,24,800.0,2000.0,1200.0,100.0
380.0,122.77777777777777,561.0,26173766.666666668,1800,0,1800,2480.0,2860.0,13600.0,81.41647
113.75,584.5833333333334,949.4166666666666,64577425.0,12,0,12,800.0,2000.0,1200.0,64.32014
471.4782608695652,660.0,879.9130434782609,273846052.17391306,230,0,230,2352.0,2698.0,12032.0,84.38954
473.88429752066116,660.0,880.1652892561983,275328000.0,230,0,242,2352.0,2698.0,12032.0,92.6792
580.0,510.0,1240.0,366792000.0,22,22,22,2490.0,2590.0,13490.0,100.0
560.0,474.6666666666667,546.6666666666666,158480000.0,0,60,60,2450.0,2800.0,8000.0,97.02857
391.747572815534,424.70873786407765,397.0873786407767,92739990.29126213,103,103,103,2450.0,2800.0,8000.0,78.15957
397.1311475409836,419.3032786885246,392.62295081967216,91777204.91803278,122,122,122,2450.0,2800.0,8000.0,57.12663
397.1311475409836,419.3032786885246,392.62295081967216,91777204.91803278,122,122,122,2450.0,2800.0,8000.0,57.12663
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,28,28,28,2490.0,2590.0,13490.0,38.54637
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,28,28,28,2490.0,2590.0,13490.0,38.54637
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,56,56,56,2490.0,2590.0,13490.0,72.07275
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,84,84,84,2490.0,2590.0,13490.0,65.47454
972.2222222222222,452.77777777777777,1665.2222222222222,785544811.1111112,9,9,9,1978.0,2100.0,4168.0,54.65243
620.0714285714286,467.32142857142856,1672.9642857142858,464732258.5714286,28,28,28,2480.0,2700.0,5800.0,61.33229
548.9795918367347,348.9795918367347,646.9387755102041,132306122.44897959,588,588,588,2490.0,2590.0,13490.0,96.76119
492.56198347107437,354.54545454545456,601.6528925619834,108033057.85123967,726,726,726,2490.0,2590.0,13490.0,99.0303
760.0,1790.0,1736.111111111111,2379335000.0,0,0,18,2490.0,2590.0,13490.0,92.23891
760.0,1790.0,1736.111111111111,2379335000.0,0,0,18,2352.0,2385.0,12032.0,87.6733
1110.0,612.5,1390.0,935250000.0,0,0,20,2480.0,2860.0,13600.0,74.49223
1125.0,900.0,4025.0,4895625000.0,0,0,6,2480.0,2860.0,13600.0,77.84735
1600.0,1300.0,4400.0,9152000000.0,6,0,6,2480.0,2860.0,13600.0,100.0
1244.4444444444443,800.0,1822.2222222222222,2245333333.3333335,27,0,27,2480.0,2860.0,13600.0,64.19423
1244.4444444444443,800.0,1822.2222222222222,2245333333.3333335,27,0,27,2480.0,2860.0,13600.0,64.19423
520.969064191802,380.14385150812063,261.07733952049495,52974466.4996133,1293,0,1293,2352.0,2698.0,12032.0,90.02139
380.0,280.0,590.0,62776000.0,140,140,140,1978.0,2100.0,4168.0,83.33333
380.0,280.0,590.0,62776000.0,28,28,28,800.0,2000.0,1200.0,100.0
760.0,1790.0,1736.111111111111,2379335000.0,0,0,18,2352.0,2385.0,12032.0,87.6733
1100.0,1500.0,1100.0,1815000000.0,0,0,24,2480.0,2860.0,13600.0,100.0
1831.5,1397.0,3540.0,8894027550.0,0,0,4,2480.0,2650.0,13600.0,72.75861
1295.0,648.3333333333334,2676.6666666666665,2355404333.3333335,0,0,6,2342.0,2375.0,12022.0,58.3553
195.0,240.0,290.0,13572000.0,40,40,40,800.0,2000.0,1200.0,100.0
195.0,240.0,290.0,13572000.0,40,0,40,800.0,2000.0,1200.0,78.54167
330.0,260.0,760.0,65208000.0,24,24,24,800.0,2000.0,1200.0,100.0
800.0,1500.0,1200.0,1440000000.0,32,0,32,2490.0,2590.0,13490.0,100.0
800.0,1500.0,1200.0,1440000000.0,32,0,32,2480.0,2860.0,13600.0,96.9697
800.0,1500.0,1200.0,1440000000.0,34,0,34,2480.0,2860.0,13600.0,96.77419
800.0,1500.0,1200.0,1440000000.0,18,0,18,2040.0,2674.0,8880.0,96.25668
240.0,223.51063829787233,331.48936170212767,18603574.468085106,47,0,47,800.0,2000.0,1200.0,84.72558
1150.0,385.0,1150.0,509162500.0,60,60,60,2352.0,2393.0,5898.0,95.74977
240.0,290.0,390.0,27144000.0,50,0,50,800.0,1500.0,1200.0,100.0
